This is junk. Please ignore,Life is precious. Rest up in paradise beautiful  sorry you had to be alone during a scary time. :/,1.0,2020-04-28
This is junk. Please ignore,RIP Miss Minnie  thank you for all the iconic moments and memes you gave us that well never forget https://t.co/pTRIeLMT6r,1.0,2020-04-28
