This is junk. Please ignore,Little Women: Atlanta star Ashley Minnie Ross has passed away at the age of 34 following a tragic hit-and-run car accident. https://t.co/MDZkMxFoN1,-2.0,2020-04-28
This is junk. Please ignore,"Little Women: Atlanta Star Ashley \"Ms. Minnie\" Ross Dead at 34 After Hit-and-Run Car Accident https://t.co/YjcGt4tcLp",0.0,2020-04-28
