This is junk. Please ignore,RIP MISS MINNIE!  https://t.co/u8051RqZuA,0.0,2020-04-28
This is junk. Please ignore,"I've been saying #AliensExist for forever, but I'm glad more people have finally joined the party.",3.0,2020-04-28
This is junk. Please ignore,"@JetsNewsUK1 Free download https://t.co/8dgj5hlDOV via @pinterest 25 Unique, Easily Editable Flat Ebook Cover Templates for Amazon Kindle! https://t.co/8dgj5hlDOV via @pinterest If you are looking for High-Quality Professional Kindle Ebook Covers, then this package is for you. https://t.co/cLY4DPdlJL",0.0,2020-04-28
This is junk. Please ignore,"This Tweet is a stupid as the one you made about bleach and rubbing alcohol.  If you were the President of the United States and not just President of Trump Glee Club, you wouldnt play tribal politics with America.  Its time for real Americans to vote you OUT!",-2.0,2020-04-28
This is junk. Please ignore,Dennis Rodman discusses his sexuality on Oprah Winfrey Show (1996) https://t.co/gkO0B9Xlhb,0.0,2020-04-28
This is junk. Please ignore,I know she wasnt just a meme or a clip but the joy that clip brought to my life..damn this shit is sad. R.I.P. to Ashley Minnie Ross https://t.co/HUnjyBLf0y,-1.0,2020-04-28
