This is junk. Please ignore,RIP MISS MINNIE!  https://t.co/u8051RqZuA,0.0,2020-04-28
This is junk. Please ignore,The country is finally getting a clear view of where the Democrat party wants to take America. Socialism and racial identity politics. The continual name calling and over bearing use of congressional hearings on trumped up charges. 2020 is a watershed election. KAG or socialism?,1.0,2020-04-28
