This is junk. Please ignore,@arg_imma_pirate @amazon These people are working like slaves during this pandemic. Tired as hell and not getting no hazard pay. Just for ya to be ungrateful cause ya items a few days late. Cancel the bih then. Smfh,-3.0,2020-04-28
This is junk. Please ignore,Little Women: Atlanta star Ashley Minnie Ross has passed away at the age of 34 following a tragic hit-and-run car accident. https://t.co/MDZkMxFoN1,-2.0,2020-04-28
