This is junk. Please ignore,RIP Miss Minnie  https://t.co/e7ei9nZ1j7,0.0,2020-04-28
This is junk. Please ignore,Is this any good though?,3.0,2020-04-28
This is junk. Please ignore,The president is right on https://t.co/IemTQ4Uv8S,0.0,2020-04-28
