This is junk. Please ignore,"Escape to the seaside and follow the fortunes of devious octogenarian Kitty and her hapless recruit Tara, two women united by their desire to save a seaside pavilion, but each with a very different motive. #tuesnews @rnatweets https://t.co/Z8IZ8p4aao https://t.co/NInzeqwChY",2.0,2020-04-28
This is junk. Please ignore,RIP Miss Minnie  thank you for all the iconic moments and memes you gave us that well never forget https://t.co/pTRIeLMT6r,1.0,2020-04-28
