This is junk. Please ignore,Forbes confirms Kanye West is now a billionaire  the star corrects them! https://t.co/tD2GpFQ9DA  Xbox TB Joshua Nigerians Buhari Monopoly  #LongLiveNnamdiKanu #lagoslockdown #Jesus Oprah UFOS,0.0,2020-04-28
This is junk. Please ignore,the fact miss minnie died because of a hit and run which means the person who killed her is on the loose https://t.co/eGBDrHMDir,-11.0,2020-04-28
