This is junk. Please ignore,"So if Isiah Thomas is going to be vilified for the rest of his days for not shaking the Bulls hands and leaving the court early, but the Celtics did the exact same thing, why did they get a pass ? If its wrong for one it has to be wrong for the other too right ? #TheLastDance https://t.co/rniHvvONlj",-8.0,2020-04-28
This is junk. Please ignore,Happy and excited to launch my first ebook Scottish Courses: Paintings by Graeme Baxter on Amazon. I had to start with Scotland  you can find it on Amazon UK right here: https://t.co/CLu6KemuFS  And Amazon US right here:  https://t.co/ycplYtXM7k,3.0,2020-04-28
