This is junk. Please ignore,"More than 50 amazon workers at MSP1 in Shakopee, MN walked off the job just after 12am this morning to protest the elimination of unpaid time off, unsafe conditions, &amp; the appearance of retaliation against workers who speak out.   Here's Hafsa Hasan, one of the leaders: https://t.co/dO9ckCrxsJ",-2.0,2020-04-28
This is junk. Please ignore,OUT TOMORROW! @RenitaDSilvas THE ORPHANS GIFT: An absolutely heartbreaking historical novel! Out April 29th - pre order your copy here:   Amazon: https://t.co/RS4phCWbZT  Apple: https://t.co/HkYxjyohOS  Kobo:  https://t.co/xSu6E49dW2  Google: https://t.co/Dof6NOM4Xs https://t.co/kws3EznafJ,-3.0,2020-04-28
This is junk. Please ignore,Little Women Atlanta's Ashley 'Minnie' Ross Dead at 34 After Hit-and-Run Car Accident https://t.co/OKI52gcZ8j,0.0,2020-04-28
